uncal	cal	candidate_id
0.10422714	0.07591128	160832
0.052602507	0.033607624	201318
0.083870165	0.058534518	205849
0.02938478	0.016898809	207179
0.083480455	0.05820994	207730
0.03727624	0.0223657	207764
0.075553834	0.051678874	207797
0.048306886	0.030382073	207870
0.06721085	0.04495784	207968
0.06187085	0.04074414	208235
0.105902724	0.077376485	208828
0.04130766	0.02524838	210187
0.4943144	0.49339437	211163
0.10147978	0.073519856	211706
0.041741267	0.02556179	212086
0.04946489	0.03124622	212097
0.022628473	0.012430684	421861
0.8201996	0.85362494	422409
0.11373365	0.084290184	423771
0.04294975	0.026438568	424029
0.09448576	0.0674955	424049
0.57294047	0.58453435	424058
0.16414538	0.13111638	424175
0.11408165	0.0845999	424540
0.52914107	0.53384376	424983
0.41858545	0.40570253	425036
0.15595944	0.12326348	425802
0.44394484	0.43496862	426271
0.0961242	0.06889846	426976
0.037773736	0.02271832	427871
0.15314081	0.12058038	428314
0.0761711	0.052182492	428462
0.8251769	0.8585094	428489
0.25953892	0.22828329	429328
0.081496514	0.05656253	429424
0.3962097	0.3800202	429425
0.11525356	0.08564438	429870
0.09443365	0.06745098	430015
0.31647947	0.290159	430300
0.054005913	0.034673065	431394
0.18636622	0.15286426	431439
0.11635686	0.0866298	431557
0.053435326	0.034239206	432598
0.258862	0.22756247	432947
0.81754416	0.8510067	433110
0.13854447	0.106864445	433221
0.29703477	0.26876968	433906
0.3987183	0.38289177	433981
0.16067554	0.12777685	434207
0.066134274	0.04410264	434238
0.5597977	0.5693591	434977
0.101863794	0.073853284	435275
0.13390957	0.102574095	436121
0.8109097	0.8444286	436692
0.1435918	0.111572765	437835
0.16880845	0.13562906	437931
0.10820756	0.07940018	438106
0.118734084	0.08876003	438917
0.07132416	0.048251133	439198
0.8083419	0.8418688	439564
0.0365487	0.021851638	439798
0.054481987	0.03503575	440234
0.5552846	0.5641401	440956
0.12039101	0.090250365	441212
0.56321865	0.5733127	441580
0.31149185	0.28464925	442603
0.08493017	0.059418995	442630
0.17184457	0.13858218	442793
0.53597975	0.5417773	442852
0.035462838	0.02108805	442943
0.039420016	0.02389152	443197
0.90291476	0.9302763	443422
0.082194574	0.057141207	443557
0.85108346	0.8834202	444075
0.07812073	0.053778816	444190
0.08013933	0.055440404	444274
0.46507546	0.45944646	445013
0.054731343	0.03522598	445125
0.024596574	0.013709772	445686
0.45460185	0.4473055	446196
0.18053849	0.14710197	447207
0.12645672	0.09574422	447270
0.103019424	0.07485833	447535
0.037124436	0.022258284	447627
0.2383418	0.20590103	447708
0.039842017	0.024193801	448230
0.07070076	0.047749422	448330
0.23608667	0.20354353	448497
0.108507276	0.07966403	449318
0.28982458	0.26090312	449459
0.39605612	0.37984452	450071
0.06684167	0.044664264	450555
0.060694084	0.0398253	451259
0.08998337	0.06366723	451944
0.68902755	0.7159236	452187
0.06755192	0.045229375	452199
0.10132554	0.07338603	452328
0.5657853	0.5762773	452361
0.095463604	0.06833218	623227
0.0668614	0.044679943	623827
0.033443984	0.01968024	623938
0.11426647	0.08476447	624681
0.2834565	0.25398618	624774
0.07430001	0.0506585	624781
0.086388364	0.060639516	624926
0.11672559	0.08695961	624930
0.16061132	0.12771519	625028
0.17700145	0.14362456	625999
0.03874069	0.023406237	626124
0.030726716	0.017810795	627016
0.07259669	0.04927807	627240
0.14340898	0.111401595	627347
0.29077002	0.26193258	629664
0.5765232	0.5886642	630700
0.20472926	0.1712768	631521
0.06900983	0.046393223	632035
0.07954261	0.0549483	632107
0.11477388	0.08521657	632278
0.025821373	0.014515416	632770
0.045586817	0.02836842	632952
0.3983154	0.38243043	633144
0.018427879	0.009769833	633755
0.14433523	0.1122694	634034
0.249827	0.21797948	634079
0.53536093	0.5410596	634638
0.17314048	0.13984622	635221
0.10857205	0.07972108	635433
0.08612126	0.06041563	635689
0.408823	0.39447892	636329
0.89356446	0.9221565	637087
0.051265363	0.032597758	637311
0.05559491	0.03588611	637411
0.24602307	0.21396598	637546
0.37907472	0.36046645	637651
0.54967016	0.55764216	637751
0.082114674	0.057074934	637940
0.8823545	0.9122166	638114
0.87227243	0.9030973	638123
0.30349	0.275843	638227
0.6904332	0.7174731	640076
0.14501633	0.112908326	640712
0.76548624	0.798098	641392
0.02303729	0.012694766	641776
0.16612369	0.13302748	642428
0.22158287	0.18849672	642825
0.28585887	0.2565921	644368
0.12379761	0.09332847	644884
0.67389125	0.6991608	644886
0.11710527	0.08729942	645537
0.13756275	0.10595303	645959
0.084045164	0.058680374	646820
0.2507598	0.21896563	647330
0.16981623	0.136608	647565
0.09325394	0.06644417	648018
0.5582614	0.56758296	648118
0.06024415	0.039474946	648263
0.23168595	0.19895671	648466
0.23064001	0.19786918	648795
0.08655064	0.06077562	649154
0.115557246	0.08591539	850093
0.037882764	0.022795726	850139
0.30919355	0.28211567	851428
0.3062308	0.2788546	851448
0.7933191	0.82674444	851922
0.7209948	0.7508309	852154
0.7859272	0.819213	852191
0.054534886	0.03507609	852759
0.12587364	0.095213525	853137
0.6773753	0.7030316	853265
0.75220025	0.7841611	853607
0.3144206	0.28788275	853879
0.019838678	0.010652411	854212
0.016179819	0.008388662	854272
0.16990672	0.13669597	854594
0.6721205	0.6971909	855174
0.256941	0.22551917	855508
0.06531529	0.04345395	855541
0.08520617	0.059649672	855809
0.09050977	0.064112715	855977
0.10165254	0.07366984	856385
0.44996753	0.44193837	856577
0.053441763	0.034244094	858241
0.17162699	0.13837017	858532
0.8174264	0.85089034	858561
0.025952645	0.014602189	858796
0.06709923	0.04486904	859049
0.38204566	0.3638489	859323
0.0297407	0.01713995	859840
0.1544075	0.121784836	860885
0.07911393	0.05459525	860966
0.10563298	0.07714026	861039
0.16911465	0.13592635	861051
0.11952316	0.08946918	861674
0.6696	0.6943837	861722
0.45872995	0.45208907	862191
0.60591066	0.6224052	862938
0.12688656	0.096135765	862944
0.069139704	0.046497133	863236
0.5135808	0.5157773	863508
0.79029393	0.8236691	864034
0.098609574	0.071036406	864445
0.19756043	0.16404364	865885
0.07402846	0.050437964	865943
0.08317073	0.057952177	867379
0.2088249	0.17543416	867627
0.24773131	0.21576674	867752
0.095465966	0.06833419	867936
0.82117444	0.8545839	868021
0.045299925	0.028157376	869168
0.024390357	0.013574837	870167
0.033973314	0.02004783	870506
0.78841484	0.82175404	870644
0.4714951	0.46689448	871020
0.37388882	0.35457078	871321
0.12912934	0.098183475	872408
0.019121908	0.010202548	872822
0.17460196	0.14127424	873330
0.2552416	0.22371416	873900
0.11440446	0.08488737	874229
0.05754521	0.037384477	874488
0.12163673	0.09137374	874564
0.12906069	0.098120704	875404
0.03577335	0.021305952	875455
0.08330252	0.058061834	875559
0.2082471	0.17484656	875754
0.28701472	0.2578475	1022782
0.3115998	0.28476834	1022785
0.22254503	0.18948855	1023508
0.11938124	0.089341566	1023819
0.09468693	0.0676675	1023858
0.49676663	0.49624336	1024351
0.6151506	0.63295585	1025060
0.11471697	0.08516582	1025613
0.06433784	0.04268195	1025840
0.15771689	0.12494187	1026133
0.84937143	0.88180184	1026430
0.12895809	0.09802686	1026649
0.25246283	0.22076796	1026870
0.16058594	0.1276908	1026979
0.2814234	0.25178412	1027048
0.07683864	0.05272811	1027119
0.21187907	0.17854594	1027688
0.03127797	0.018187623	1027967
0.028938912	0.016597506	1028265
0.13969369	0.10793318	1028338
0.3744559	0.35521498	1028379
0.016713494	0.008713616	1028429
0.60268044	0.6187097	1028474
0.073820025	0.050268814	1028595
0.02035029	0.010975317	1030204
0.04248876	0.026103526	1030359
0.19606347	0.16254042	1031416
0.23949607	0.20710954	1031571
0.05135935	0.032668564	1031613
0.5027692	0.50321734	1031736
0.29721954	0.26897177	1031815
0.05023843	0.031825706	1032061
0.20795214	0.17454676	1032126
0.064028874	0.042438403	1032879
0.108931296	0.08003756	1033163
0.6973962	0.7251298	1033627
0.03619187	0.021600232	1033650
0.12858865	0.09768912	1033891
0.050631557	0.032120895	1034117
0.14489895	0.11279817	1034400
0.19241989	0.15889212	1034695
0.18603069	0.15253137	1034782
0.13369994	0.10238084	1035974
0.7988148	0.83230615	1036475
0.07246292	0.049169928	1036612
0.035088554	0.020825868	1036901
0.06943035	0.046729866	1037084
0.05418386	0.034808554	1037118
0.030204233	0.01745481	1037776
0.08561769	0.05999392	1038368
0.071367	0.048285656	1038460
0.47577664	0.4718641	1038646
0.03217867	0.018806012	1038846
0.079751246	0.05512027	1039529
0.14397535	0.11193208	1040450
0.60584164	0.62232625	1041022
0.34232974	0.31895092	1042435
0.047332704	0.029658252	1042810
0.34199363	0.31857422	1045019
0.7457841	0.7773741	1045395
0.22128247	0.18818723	1045837
0.010828261	0.005244314	1180719
0.1315535	0.10040567	1180967
0.03730717	0.022387596	1181315
0.074812934	0.051075477	1181708
0.40056765	0.3850099	1182964
0.074016206	0.050428033	1183299
0.044540193	0.027599806	1183801
0.040624674	0.024756037	1184742
0.077934094	0.05362563	1187704
0.121197	0.090976916	1187823
0.0879998	0.061993424	1188539
0.10234015	0.07426726	1188668
0.0790955	0.054580078	1188829
0.13473517	0.10333596	1189106
0.22074132	0.18762994	1189307
0.35141292	0.32915413	1189321
0.19015872	0.15663564	1189969
0.031618066	0.018420732	1190526
0.11030117	0.08124655	1190712
0.040466487	0.024642216	1191501
0.09198474	0.065363996	1191688
0.04889043	0.030817023	1191693
0.7962964	0.82976156	1191885
0.038818453	0.023461718	1192324
0.10147654	0.07351704	1192353
0.6794275	0.7053081	1192545
0.2538805	0.22227022	1194054
0.22331038	0.19027814	1194199
0.58165073	0.5945694	1194201
0.078676656	0.05423552	1194500
0.49716938	0.4967113	1194590
0.16175896	0.12881787	1194661
0.030381186	0.017575255	1194820
0.092880316	0.06612584	1194956
0.19115867	0.15763277	1195193
0.18981256	0.1562907	1195397
0.21758407	0.18438452	1195403
0.061097696	0.040140044	1195678
0.10153601	0.07356867	1195753
0.06892203	0.046322986	1195756
0.23098315	0.19822587	1195774
0.23201738	0.19930153	1195991
0.098773964	0.07117823	1196011
0.21628314	0.1830502	1196393
0.10204126	0.07400745	1196581
0.066790126	0.04462328	1196913
0.21605717	0.1828186	1196951
0.076309115	0.052295215	1197154
0.29144412	0.2626669	1198431
0.36176616	0.34083343	1199239
0.048501592	0.030527094	1200220
0.63012064	0.6499797	1200633
0.06378911	0.042249583	1201141
0.35361698	0.33163622	1201948
0.33992082	0.31625214	1202850
0.088868186	0.06272521	1365166
0.06904455	0.046420995	1366791
0.026848989	0.0151968375	1367714
0.07507611	0.051289655	1368050
0.028442765	0.016263226	1368105
0.21624286	0.18300894	1368112
0.047836963	0.03003255	1368401
0.8138179	0.8473185	1369759
